ETH_DOLLAR,ETH_BTC,Price_Diff,Volume,Num_of_Trades,transactions,size,sentbyaddress,difficulty,hashrate,mining_profitability,sentinusd,transactionfees,median_transaction_fee,confirmationtime,transactionvalue,marketcap,tweets,google_trends,fee_to_reward,fear_gear_index,Open,High,Low,Close,SMA_7,SMA_30,SMA_100,EMA_200,EMA_8,EMA_50,RSI,macd,macd_signal,macd_hist,ENGULFING,BB_upper,BB_middle,DD_lower
398.65,0.034767,13.810000000000002,659802.63344,300090,1130992.0,39752.0,264507.0,2701461372103643.0,214524471277600.0,0.04,1114025555.0,2.772,1.399,0.221,984.999,44930056527.0,6138.0,7.528,34.573,79,395.1,405.69,391.88,398.65,392.02285714285705,392.02285714285705,392.02285714285705,262.2178890775614,394.94642996725725,355.3768891280364,54.85388965762667,9.773212402365061,16.306631536775463,-6.533419134410401,0,414.76373344415316,394.3310000000002,373.8982665558472
428.94,0.036626,31.589999999999968,894979.7178799999,395838,1142415.0,41266.0,228034.0,2744792701462877.0,218625646125710.0,0.057,1456656786.0,5.9860000000000015,2.963,0.22,1275.0,46303045123.0,5862.0,9.403,50.435,75,398.65,429.89,398.3,428.94,397.48428571428565,397.48428571428565,397.48428571428565,263.87681555440156,402.5005566412001,358.2617170053683,63.01390094921327,11.651644100656995,15.375634049551769,-3.723989948894774,0,422.14647088022053,395.6310000000002,369.11552911977986
433.79,0.037235,20.95999999999998,1040748.68881,456201,1235856.0,41082.0,270946.0,2734388400222600.0,219787452342790.0,0.0639,2380058879.0,6.573,3.455,0.218,1926.0,48326622189.0,6420.0,9.501,53.992,75,428.94,439.0,418.04,433.79,401.21428571428567,401.21428571428567,401.21428571428567,265.5674940065966,409.453766276489,361.2236104561382,64.13181139537815,13.377462165123234,14.975999672666061,-1.5985375075428276,0,434.5358589135543,400.2130000000002,365.8901410864461
475.4,0.039875,59.81,1751354.57719,763508,1245701.0,41299.0,252935.0,2877913837501646.0,228236059283970.0,0.0999,3191991767.0,13.233,7.074,0.22,2562.0,52179027322.0,12058.0,15.195,67.203,75,433.8,488.84,429.03,475.4,414.4242857142857,414.4242857142857,414.4242857142857,267.65537963837176,424.10848488171365,365.7011159284465,71.96177386843547,17.89646535335038,15.560092808802924,2.336372544547455,0,464.55284322824247,408.2290000000002,351.90515677175796
439.5,0.0386,61.38999999999999,1880642.46853,825133,1181212.0,39767.0,240138.0,2875642473845200.0,227644565010590.0,0.103,2995325881.0,14.583,8.481,0.222,2536.0,51013555719.0,7617.0,13.265,68.538,83,475.4,481.39,420.0,439.5,422.0942857142857,422.0942857142857,422.0942857142857,269.365276358388,427.52882157466615,368.59518981360543,59.82706526964344,18.369228929843416,16.121920033011023,2.2473088968323935,0,470.94864992719,413.1080000000002,355.26735007281036
381.4,0.037616,78.69999999999997,2408569.34151,903066,1149636.0,39339.0,246372.0,2831203344156015.0,222992387390380.0,0.084,2714392884.0,11.348,6.019,0.223,2361.0,47350123267.0,6715.0,11.982,64.452,79,439.5,450.7,372.0,381.4,421.82714285714286,421.82714285714286,421.82714285714286,270.48004972795627,417.2779723358515,369.0973392326797,46.23791984117784,13.895533966356822,15.676642819680183,-1.78110885332336,0,471.37572136036886,410.4800000000002,349.5842786396315
385.26,0.036882,43.20999999999998,1806488.22474,744610,1141207.0,37490.0,295633.0,2898343644530039.0,234425549603530.0,0.0528,2520331313.0,6.127000000000002,3.225,0.218,2208.0,43649288706.0,5321.0,11.138,51.51300000000001,40,381.35,400.21,357.0,385.26,420.41999999999996,420.41999999999996,420.41999999999996,271.62213878538955,410.16286737232895,369.73116906669225,47.09765604847919,10.540068864293517,14.649328028602849,-4.109259164309332,0,471.20175998067435,410.7130000000002,350.22424001932603
335.01,0.032961000000000004,86.57999999999998,2777166.51389,1074986,1040906.0,36170.0,225774.0,2948502949643538.0,233429349672490.0,0.0548,2305622600.0,7.567,3.595,0.22,2215.0,40605507922.0,5590.0,12.164,54.904,41,385.3,395.0,308.42,335.01,411.3285714285713,411.3285714285713,411.3285714285713,272.2528637725996,393.4622301784781,368.3695545934886,38.47240193000505,3.78248146108956,12.475958715100191,-8.69347725401063,-100,480.4660034409934,405.63300000000015,330.7999965590069
352.8,0.034398000000000005,43.899999999999984,2017811.14721,852597,1026667.0,35851.0,263183.0,3001690651851687.0,241687013197030.0,0.0338,1795028968.0,3.353,1.569,0.218,1748.0,38594730597.0,9573.0,10.715,39.832,41,335.04,360.0,316.1,352.8,400.4514285714285,400.4514285714285,400.4514285714285,273.0543278146633,384.4261790277052,367.7589838251165,42.48804671093918,-0.13588452673224083,9.953590066733705,-10.089474593465946,0,483.08028809549023,402.5860000000002,322.09171190451013
353.59,0.034086,35.50999999999999,1740618.4246200004,708066,1051480.0,36290.0,270789.0,3065247417417995.0,241277022321920.0,0.0318,1456643067.0,2.847,1.388,0.223,1385.0,38890384816.0,9802.0,9.751,37.1,41,352.85,358.51,323.0,353.59,388.99428571428564,388.99428571428564,388.99428571428564,273.85567778665666,377.57369479932623,367.20333740060215,42.66699430523784,-3.141260904350645,7.334619872516835,-10.47588077686748,0,484.15599820349377,398.4340000000002,312.7120017965066
337.39,0.033312,31.199999999999992,1400246.82962,554846,1026700.0,36065.0,261635.0,3017171627724311.0,239305323432820.0,0.0309,1335490058.0,2.665,1.231,0.221,1301.0,38519055089.0,8913.0,8.641,34.924,41,353.59,356.58,325.38,337.39,369.27857142857135,369.27857142857135,369.27857142857135,274.48786009723716,368.6439848439204,366.03418691430403,39.92370747930406,-6.752410363688739,4.51721382527572,-11.269624188964459,0,485.52108268692643,392.30800000000016,299.0949173130739
350.85,0.034332,28.49000000000001,879760.56255,381038,1052603.0,36405.0,240184.0,3008318604705900.0,237496005239980.0,0.0332,1507113846.0,3.037,1.474,0.222,1432.0,38929497405.0,5891.0,8.64,38.169,38,337.41,359.0,330.51,350.85,356.6142857142856,356.6142857142856,356.6142857142856,275.2476823848268,364.68976598971585,365.4387286039392,43.19187530144604,-8.430975776404466,1.9275759049396823,-10.35855168134415,0,477.21092909221534,384.49900000000014,291.78707090778494
367.93,0.035593,27.339999999999968,1134287.61137,512819,1120964.0,39037.0,231248.0,2947014864928500.0,234099332474350.0,0.0432,2145619370.0,4.553,2.352,0.221,1914.0,41334195321.0,6306.0,8.661,46.764,38,350.85,377.25,349.91,367.93,354.6899999999999,354.6899999999999,354.6899999999999,276.1698945004007,365.4098179920012,365.53642552143174,47.12282057137184,-8.287504509712733,-0.11544017799080075,-8.172064331721932,0,464.86109856460314,377.9130000000001,290.9649014353971
373.63,0.03597,19.779999999999973,844017.5996600002,367615,1074413.0,37013.0,229502.0,3036541584241898.0,241831451277600.0,0.0382,1818860711.0,3.936,2.086,0.219,1693.0,41256801674.0,7083.0,7.68,43.128,41,367.93,375.27,355.49,373.63,353.0285714285713,353.0285714285713,353.0285714285713,277.13964679392905,367.23652510488984,365.85382059902264,48.40591359488796,-7.6259528960971465,-1.6175427216120701,-6.008410174485077,0,425.6284701148603,367.73600000000016,309.84352988514
387.78,0.037144,23.839999999999968,766542.31635,318774,1034584.0,36747.0,235001.0,3120636498266549.0,246620063087530.0,0.033,1630995459.0,2.967,1.4480000000000002,0.222,1576.0,42076290974.0,6739.0,7.393,35.666,41,373.62,388.57,364.73,387.78,360.56714285714264,360.56714285714264,360.56714285714264,278.2405458308054,371.80174174824765,366.71367077161,51.549017365277706,-5.891962852425706,-2.472426747774797,-3.419536104650909,0,399.24118440665774,362.56400000000014,325.88681559334253
366.42,0.035460000000000005,40.43000000000001,989195.69047,430236,1042047.0,37461.0,219035.0,3097045284914400.0,245792613100450.0,0.0349,1708669876.0,3.344,1.6269999999999998,0.22,1640.0,42148530780.0,9144.0,8.146,38.136,38,387.78,390.43,350.0,366.42,362.5128571428569,362.5128571428569,362.5128571428569,279.1179533349765,370.60579913752593,366.70215427076255,46.90389466147317,-6.170210392541549,-3.2119834767281477,-2.958226915813401,0,395.7109040408533,361.06600000000014,326.421095959147
377.12,0.035336,28.909999999999968,1042059.62265,476828,1079688.0,38902.0,231104.0,3086726281293400.0,242993172211600.0,0.0443,2040607975.0,5.332000000000002,2.675,0.223,1890.0,41741081096.0,7276.0,7.726,48.82100000000001,39,366.43,384.64,355.73,377.12,365.87428571428546,365.87428571428546,365.87428571428546,280.0930980779121,372.05339932918685,367.1106972405366,49.3653492670766,-5.464333560523528,-3.6624534934872237,-1.8018800670363042,0,392.9104063297645,360.2520000000001,327.59359367023575
364.06,0.033754,20.13000000000005,883856.33005,405048,1089837.0,38490.0,256338.0,3104339641269332.0,246286904576720.0,0.0428,1661248870.0,5.032,2.489,0.22,1524.0,41862903438.0,8857.0,7.566,47.287,47,377.12,382.47,362.34,364.06,369.68428571428547,369.68428571428547,369.68428571428547,280.9285896393259,370.2770883671453,366.9910620546332,46.53000162740998,-5.890847910816888,-4.108132376953156,-1.7827155338637315,0,391.15257686492856,363.1570000000001,335.16142313507163
365.11,0.033332,18.44999999999999,841709.98939,371665,1035013.0,37243.0,235631.0,3066220122373762.0,240507062371610.0,0.0381,1754592210.0,4.104,2.132,0.223,1695.0,41060567445.0,6985.0,7.045,43.316,43,364.05,373.45,355.0,365.11,371.72142857142836,371.72142857142836,371.72142857142836,281.76621561306393,369.1288465077797,366.9172949152358,46.79458996699661,-6.0741187218920345,-4.501329645940932,-1.5727890759511025,0,391.52302504145064,364.3880000000001,337.25297495854954
389.36,0.035593,30.839999999999968,1256300.4109999998,505247,1406016.0,58953.0,340570.0,3161325359902639.0,254088188092460.0,0.085,2378481643.0,11.612,7.127000000000002,0.219,1692.0,43008240633.0,8006.0,7.905,68.89,48,365.04,394.14,363.3,389.36,374.7828571428569,374.7828571428569,374.7828571428569,282.83680053233695,373.6246583949398,367.79740099699126,52.62521256632128,-4.214013303539048,-4.443866377460555,0.22985307392150744,0,397.763178803412,367.9650000000001,338.16682119658816
384.39,0.035162,17.25,804194.47219,323159,1244808.0,44691.0,325762.0,3119651331492790.0,244639348929040.0,0.06,2616346894.0,7.641,4.3610000000000015,0.224,2102.0,43326884957.0,8422.0,7.548999999999999,59.909,49,389.35,392.58,375.33,384.39,376.31999999999977,376.31999999999977,376.31999999999977,283.84728012903014,376.0169565293976,368.448091153972,51.382407778341545,-3.1051100463845387,-4.176115111245352,1.0710050648608131,0,395.7637328656839,372.6650000000001,349.56626713431626
385.25,0.034763,11.720000000000026,570908.33553,230924,1090001.0,39058.0,294928.0,3137161300752304.0,249145046662670.0,0.0418,1367769310.0,4.762,2.415,0.221,1255.0,43195104551.0,8173.0,7.025,46.36600000000001,48,384.4,388.72,377.0,385.25,375.9585714285712,375.9585714285712,375.9585714285712,284.8562624163035,378.0687439673092,369.1069895400907,51.59542866057561,-2.132321340108092,-3.7673563570179,1.635035016909808,0,395.05789582095736,376.10500000000013,357.1521041790429
371.04,0.03397,20.44999999999999,693164.4014399999,275295,1095309.0,37327.0,324285.0,3154588981012828.0,252139794171860.0,0.0357,1320606353.0,3.492,1.72,0.218,1206.0,42428578367.0,7237.0,6.9510000000000005,40.009,52,385.25,385.45,365.0,371.04,376.61857142857116,376.61857142857116,376.61857142857116,285.71381204400194,376.50680086346273,369.18279387185186,47.86365813442308,-2.4794262415712183,-3.5097703339285635,1.0303440923573453,0,394.9188326480055,376.4160000000001,357.91316735199473
340.36,0.032659,45.80000000000001,1283946.03098,472560,1133662.0,38593.0,315123.0,3195676491333466.0,255530737907790.0,0.0381,1816129219.0,4.27,2.16,0.219,1602.0,40223408868.0,5802.0,7.556,44.553,48,371.04,376.8,331.0,340.36,371.3671428571426,371.3671428571426,371.3671428571426,286.2575552077432,368.4741784493599,368.05248822981844,40.97318028881262,-5.170526363896215,-3.841921539922094,-1.3286048239741213,0,401.63700231189705,373.0890000000001,344.5409976881032
344.21,0.032687,11.57000000000005,842731.12878,286593,1081497.0,40218.0,284314.0,3181617263440937.0,249374655409107.0,0.0352,1270752868.0,3.85,1.927,0.224,1175.0,38624693329.0,6579.0,6.46,43.576,39,340.31,346.91,335.34,344.21,368.53142857142836,368.53142857142836,368.53142857142836,286.83419644945724,363.08213879394657,367.11748869139416,42.09963773810638,-6.912892256157761,-4.4561156831692275,-2.4567765729885336,0,400.1377813785927,368.73200000000014,337.3262186214076
320.72,0.031311,31.35999999999996,940904.49756,323226,1084100.0,38870.0,294431.0,3217664946066100.0,256269579861760.0,0.0312,1469257002.0,3.127,1.514,0.221,1355.0,37972810389.0,6825.0,6.528,39.497,43,344.18,344.65,313.29,320.72,362.1899999999997,362.1899999999997,362.1899999999997,287.1713686240895,353.66833017306953,365.2979793309473,37.408840846383065,-10.073060493614378,-5.5795046452582575,-4.49355584835612,0,406.8551636682031,364.16200000000015,321.4688363317972
348.97,0.032506,36.43000000000001,1071705.09721,371450,1087537.0,37690.0,311328.0,3130961441746100.0,248093268890040.0,0.0298,1194666887.0,2.611,1.245,0.221,1099.0,37758947134.0,8710.0,6.351,36.029,39,320.72,353.1,316.67,348.97,356.4199999999997,356.4199999999997,356.4199999999997,287.7862803790737,352.6242568012763,364.6576664160082,45.3021425607034,-10.18062181363183,-6.499728078932972,-3.6808937346988584,0,403.9634776113623,361.3470000000002,318.7305223886381
351.92,0.03293,20.420000000000016,860643.77924,310536,1034790.0,37258.0,280483.0,3153235070542600.0,247776204415060.0,0.0297,1067651795.0,2.579,1.294,0.223,1032.0,39145928352.0,11497.0,6.327000000000001,34.451,46,348.97,358.0,337.58,351.92,351.7814285714283,351.7814285714283,351.7814285714283,288.4244268429635,352.4677552898816,364.1581500859687,46.06701396099579,-9.913547385569927,-7.1824919402603635,-2.731055445309564,0,403.0616869587194,360.1330000000002,317.204313041281
353.92,0.032989,10.519999999999982,530879.20755,217834,984559.0,36638.0,283461.0,3250861476964100.0,254197236552860.0,0.0273,821204502.0,2.248,1.038,0.224,834.084,39746978372.0,7610.0,6.1389999999999985,30.249,45,351.93,356.4,345.88,353.92,347.30571428571403,347.30571428571403,347.30571428571403,289.07612408830715,352.7904763365746,363.756654004166,46.61208577428892,-9.431781980272717,-7.632349948262834,-1.799432032009883,0,401.94878608307823,359.01400000000024,316.07921391692224
357.49,0.033181,14.899999999999974,569568.55041,230526,966479.0,36580.0,276790.0,3271997314309489.0,252514690959550.0,0.0276,926121117.0,2.342,1.044,0.226,958.242,40042241410.0,6694.0,6.009,30.492,47,353.95,362.14,347.24,357.49,345.3699999999998,345.3699999999998,345.3699999999998,289.7568591720056,353.8348149284469,363.51090286674776,47.62952545520598,-8.662059432187789,-7.838291845047825,-0.8237675871399635,0,393.7129488992905,355.8270000000002,317.94105110070996
353.96,0.033096,16.5,757758.4304,261317,1080086.0,38714.0,286216.0,3243628879867200.0,251387539419990.0,0.0321,1189041285.0,3.023,1.462,0.225,1101.0,40698718751.0,7340.0,6.089,37.626,43,357.58,368.2,351.7,353.96,347.3128571428569,347.3128571428569,347.3128571428569,290.3956963941747,353.8626338332365,363.13635765628703,46.68218076341204,-8.241882969361257,-7.919010069910511,-0.32287289945074527,0,385.54620407725486,352.7840000000002,320.0217959227456
359.79,0.033189,10.180000000000009,585143.16892,214988,1088234.0,38831.0,288447.0,3248428643749900.0,250894839334440.0,0.0348,1318273853.0,3.686,1.88,0.225,1211.0,40135469860.0,5738.0,5.9620000000000015,42.168,45,353.91,360.63,350.45,359.79,349.5385714285712,349.5385714285712,349.5385714285712,291.08618697731725,355.1798263147395,363.0051279442758,48.50391296171828,-7.353689068635504,-7.80594586965551,0.4522568010200061,100,375.64372187519336,350.2380000000002,324.8322781248071
359.83,0.033385000000000005,9.939999999999998,498943.23226,173910,1079040.0,38201.0,286783.0,3265335599195300.0,253210167151250.0,0.0312,1340049211.0,2.923,1.425,0.225,1242.0,40224553992.0,5677.0,5.439,37.361,49,359.78,361.5,351.56,359.83,355.125714285714,355.125714285714,355.125714285714,291.7702050173439,356.2131982447974,362.88061312293166,48.516910253821884,-6.57081704876623,-7.558920105477654,0.9881030567114237,0,371.5700052331441,349.11700000000025,326.6639947668564
352.85,0.03323,24.94,758349.31959,288354,1018741.0,36977.0,281599.0,3263944294791594.0,253002023477070.0,0.0296,1379611273.0,2.635,1.206,0.224,1354.0,40663972526.0,8086.0,5.57,32.981,45,359.83,370.45,345.51,352.85,355.6799999999997,355.6799999999997,355.6799999999997,292.3779641714002,355.46582085706467,362.4872557455618,46.319927561913715,-6.439383790478132,-7.33501284247775,0.8956290519996175,0,372.109908020403,350.3660000000002,328.6220919795974
345.6,0.032694,20.31,733571.8421100002,286023,1002138.0,36763.0,274049.0,3285465361351594.0,254362663527090.0,0.0273,1169875036.0,2.349,1.127,0.226,1167.0,38929904295.0,11339.0,5.4110000000000005,31.656,41,352.83,354.55,334.24,345.6,354.77714285714256,354.77714285714256,354.77714285714256,292.9075366672072,353.2734162221614,361.82501042220645,44.0868204931231,-6.841373302754107,-7.236284934533021,0.3949116317789141,0,372.10702814551865,350.5050000000002,328.9029718544818
345.95,0.032817,7.300000000000012,303595.71901,136755,956528.0,34866.0,256979.0,3214968122905900.0,249449520562570.0,0.0263,648955140.0,2.02,0.8320000000000001,0.226,678.449,39214702029.0,7397.0,5.4689999999999985,26.986,40,345.6,351.0,343.7,345.95,353.6385714285711,353.6385714285711,353.6385714285711,293.4353223720111,351.64599039501445,361.20246099388464,44.22661284649166,-7.050437754790778,-7.199115498584573,0.14867774379379473,0,362.75560114314254,353.02800000000013,343.3003988568577
